Count,Strip,Lot ID,MONTH,DAY,Date(측정 일자 및 시간),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variation,Group,Average
3641,S4004,L820026616535,11,9,2021-11-09,1.27401,1.29535,1.30938,1.31139,1.32046,1.32458,1.32436,1.32577,1.33206,1.32726,1.31639,1.31463,1.3009,1.27754,1.26288,1.28883,1.30578,1.31322,1.32003,1.32388,1.3252,1.32325,1.33014,0,0,0,0,0,0,0,0.06918,C,1.311
3642,S5904,L820026616535,11,9,2021-11-09,1.27673,1.30188,1.31553,1.31679,1.32564,1.32887,1.33032,1.32894,1.33486,1.3305,1.31818,1.31613,1.30268,1.28219,1.26562,1.29728,1.30631,1.3149,1.31884,1.32364,1.32596,1.32304,1.32915,0,0,0,0,0,0,0,0.06924,C,1.314
3643,S2202,L820026616535,11,9,2021-11-09,1.25278,1.27266,1.27993,1.2821,1.28466,1.28672,1.28441,1.28456,1.28605,1.31552,1.31114,1.3112,1.29904,1.27888,1.27821,1.30203,1.30628,1.31064,1.3157,1.31617,1.31917,1.31675,1.32213,0,0,0,0,0,0,0,0.06935,C,1.296
3644,S3208,L820026616535,11,9,2021-11-09,1.28249,1.30492,1.30889,1.31668,1.32548,1.32539,1.3277,1.33005,1.33352,1.32556,1.31448,1.31577,1.30235,1.28638,1.2641,1.26702,1.27388,1.27621,1.277,1.28388,1.29105,1.29147,1.2977,0,0,0,0,0,0,0,0.06942,C,1.301
3645,S1408,L820026616535,11,9,2021-11-09,1.27473,1.30462,1.30936,1.31456,1.31807,1.32058,1.32078,1.32058,1.32309,1.31704,1.31016,1.31045,1.29952,1.27834,1.25354,1.27206,1.27267,1.27436,1.26878,1.27449,1.27759,1.28175,1.27923,0,0,0,0,0,0,0,0.06955,C,1.295
3646,S0602,L820026616535,11,9,2021-11-09,1.2605,1.27032,1.27895,1.28239,1.28835,1.28976,1.29164,1.29295,1.29485,1.32594,1.31541,1.31463,1.29901,1.28093,1.27589,1.29927,1.30132,1.30893,1.31785,1.32017,1.32103,1.32255,1.33021,0,0,0,0,0,0,0,0.06971,C,1.299
3647,S2301,L820026616535,11,9,2021-11-09,1.26998,1.27265,1.2741,1.27615,1.27685,1.27547,1.27183,1.27204,1.2528,1.28304,1.29871,1.31048,1.31095,1.31397,1.32252,1.32025,1.31599,1.31625,1.31998,1.3122,1.30823,1.30658,1.28011,0,0,0,0,0,0,0,0.06972,C,1.294
3648,S1202,L820026616535,11,9,2021-11-09,1.2481,1.26569,1.26905,1.27138,1.27253,1.27588,1.27519,1.27322,1.27394,1.3119,1.30472,1.30734,1.29859,1.27952,1.27797,1.29994,1.30477,1.30969,1.31352,1.31398,1.31407,1.31673,1.31804,0,0,0,0,0,0,0,0.06994,C,1.291
3649,S1808,L820026616535,11,9,2021-11-09,1.29078,1.30933,1.31015,1.3141,1.31807,1.31804,1.3173,1.31818,1.32078,1.31476,1.30526,1.31056,1.29769,1.28681,1.25074,1.26136,1.26479,1.26849,1.26522,1.27109,1.27528,1.27712,1.2775,0,0,0,0,0,0,0,0.07004,C,1.293
3650,S2306,L820026616535,11,9,2021-11-09,1.26757,1.29578,1.30781,1.31385,1.3213,1.32346,1.32558,1.32499,1.32972,1.32982,1.31532,1.31307,1.30136,1.2698,1.25957,1.29922,1.30663,1.30928,1.31866,1.32015,1.32076,1.32532,1.33007,0,0,0,0,0,0,0,0.0705,C,1.31
3651,S5707,L820026616535,11,9,2021-11-09,1.32316,1.32577,1.32258,1.32145,1.32111,1.31698,1.31286,1.30762,1.29034,1.28324,1.30038,1.31327,1.31032,1.31439,1.27183,1.26825,1.26833,1.27546,1.27606,1.27414,1.26795,1.2617,1.25505,0,0,0,0,0,0,0,0.07072,C,1.295
3652,S5802,L820026616535,11,9,2021-11-09,1.25142,1.27091,1.28149,1.29249,1.28799,1.29336,1.29152,1.2885,1.28736,1.31937,1.31111,1.31348,1.3016,1.27977,1.28017,1.29614,1.30424,1.30941,1.31254,1.31798,1.31615,1.31958,1.32243,0,0,0,0,0,0,0,0.07101,C,1.298
3653,S5102,L820026616535,11,9,2021-11-09,1.2558,1.26313,1.26682,1.27459,1.2824,1.28548,1.28732,1.28564,1.28251,1.32429,1.31465,1.31248,1.29536,1.27504,1.27606,1.29404,1.30016,1.30589,1.31633,1.31923,1.32136,1.32074,1.32703,0,0,0,0,0,0,0,0.07123,C,1.295
3654,S5901,L820026616535,11,9,2021-11-09,1.28161,1.28154,1.28123,1.28774,1.28627,1.28154,1.27585,1.27301,1.25583,1.27396,1.29999,1.31322,1.31149,1.31845,1.32716,1.32532,1.3198,1.31756,1.32038,1.31308,1.30794,1.30597,1.28484,0,0,0,0,0,0,0,0.07133,C,1.298
3655,S5404,L820026616535,11,9,2021-11-09,1.27273,1.30138,1.30882,1.31333,1.31737,1.32357,1.32528,1.3252,1.33471,1.32785,1.31477,1.31067,1.29771,1.27017,1.26336,1.29505,1.30358,1.30948,1.31758,1.32319,1.32475,1.32205,1.32826,0,0,0,0,0,0,0,0.07135,C,1.31
3656,S1402,L820026616535,11,9,2021-11-09,1.24733,1.26491,1.27194,1.2725,1.2731,1.27755,1.27782,1.27825,1.277,1.31157,1.30838,1.30752,1.29621,1.2767,1.27608,1.30087,1.30441,1.30785,1.31314,1.31512,1.31521,1.31689,1.31891,0,0,0,0,0,0,0,0.07158,C,1.292
3657,S2208,L820026616535,11,9,2021-11-09,1.28078,1.29956,1.30816,1.31141,1.31621,1.31848,1.3183,1.31915,1.32305,1.31571,1.30905,1.30631,1.29722,1.28125,1.25113,1.26747,1.27214,1.27309,1.26752,1.27453,1.27716,1.27692,1.28215,0,0,0,0,0,0,0,0.07192,C,1.293
3658,S1508,L820026616535,11,9,2021-11-09,1.2819,1.29768,1.30838,1.31221,1.31942,1.32196,1.32332,1.32644,1.32935,1.32321,1.30989,1.31036,1.29672,1.28621,1.25743,1.27045,1.27278,1.27251,1.26535,1.2707,1.27266,1.2758,1.28618,0,0,0,0,0,0,0,0.07192,C,1.295
3659,S2602,L820026616535,11,9,2021-11-09,1.24763,1.27168,1.27415,1.27922,1.28092,1.28479,1.28364,1.28093,1.28342,1.31595,1.30584,1.30703,1.29592,1.27211,1.27908,1.30138,1.30398,1.3068,1.31199,1.31186,1.31473,1.31361,1.31957,0,0,0,0,0,0,0,0.07194,C,1.293
3660,S1608,L820026616535,11,9,2021-11-09,1.27706,1.30511,1.30994,1.31266,1.31733,1.31956,1.31954,1.32159,1.32298,1.3164,1.30847,1.3106,1.30026,1.27882,1.25091,1.26412,1.2653,1.26828,1.26643,1.27078,1.27601,1.27539,1.27228,0,0,0,0,0,0,0,0.07207,C,1.293
3661,S0708,L820026616535,11,9,2021-11-09,1.27857,1.29835,1.3073,1.30872,1.3126,1.31424,1.31604,1.31697,1.32093,1.31413,1.30468,1.3033,1.29501,1.27805,1.24868,1.25893,1.25817,1.25883,1.25286,1.25998,1.26745,1.26624,1.26903,0,0,0,0,0,0,0,0.07225,C,1.287
3662,S4401,L820026616535,11,9,2021-11-09,1.27152,1.27529,1.27154,1.27652,1.27672,1.27228,1.26872,1.26531,1.25003,1.27851,1.29917,1.31264,1.3098,1.3161,1.32244,1.32004,1.31784,1.31835,1.31894,1.31357,1.30857,1.30754,1.28297,0,0,0,0,0,0,0,0.07241,C,1.294
3663,S2604,L820026616535,11,9,2021-11-09,1.27665,1.30103,1.30733,1.31275,1.31891,1.32314,1.32552,1.3261,1.3347,1.32736,1.3154,1.31154,1.29896,1.27673,1.26224,1.2888,1.30296,1.31093,1.31667,1.32045,1.32623,1.32033,1.32797,0,0,0,0,0,0,0,0.07246,C,1.31
3664,S3802,L820026616535,11,9,2021-11-09,1.25524,1.26541,1.26988,1.27971,1.28297,1.28828,1.28964,1.2887,1.28963,1.32302,1.31249,1.30902,1.2949,1.27963,1.27177,1.295,1.29961,1.30821,1.31607,1.31701,1.31998,1.32093,1.3279,0,0,0,0,0,0,0,0.07266,C,1.296
3665,S5204,L820026616535,11,9,2021-11-09,1.27908,1.30076,1.31086,1.31503,1.3224,1.32901,1.33112,1.33242,1.3356,1.32926,1.32086,1.316,1.30218,1.27975,1.2628,1.29336,1.30704,1.31374,1.32332,1.32413,1.32888,1.3217,1.3273,0,0,0,0,0,0,0,0.0728,C,1.313
3666,S0208,L820026616535,11,9,2021-11-09,1.28857,1.30346,1.31225,1.31297,1.31998,1.32057,1.32037,1.32084,1.32376,1.31781,1.30843,1.31255,1.3014,1.2878,1.25066,1.26255,1.26893,1.27298,1.2651,1.27238,1.27601,1.27381,1.27522,0,0,0,0,0,0,0,0.0731,C,1.294
3667,S3708,L820026616535,11,9,2021-11-09,1.28683,1.30356,1.30566,1.30755,1.31538,1.31674,1.31831,1.31881,1.32387,1.31665,1.30536,1.30716,1.29423,1.28876,1.25059,1.25661,1.26215,1.26954,1.26367,1.26748,1.27107,1.26822,1.27382,0,0,0,0,0,0,0,0.07328,C,1.291
3668,S4702,L820026616535,11,9,2021-11-09,1.25489,1.26885,1.27367,1.28087,1.28701,1.2893,1.29043,1.29027,1.28909,1.32399,1.31342,1.31443,1.2987,1.28274,1.27717,1.29678,1.30237,1.31007,1.31661,1.32099,1.32151,1.32195,1.32837,0,0,0,0,0,0,0,0.07348,C,1.298
3669,S5308,L820026616535,11,9,2021-11-09,1.28295,1.30968,1.30945,1.31442,1.31953,1.31812,1.319,1.31992,1.32471,1.31438,1.30757,1.30922,1.30053,1.28236,1.25107,1.26486,1.26083,1.25804,1.25441,1.26392,1.27247,1.27122,1.26856,0,0,0,0,0,0,0,0.07364,C,1.291
3670,S1702,L820026616535,11,9,2021-11-09,1.24718,1.26935,1.27179,1.2714,1.27794,1.27907,1.27626,1.27473,1.27662,1.31581,1.30787,1.30918,1.2978,1.27735,1.27323,1.29928,1.30415,1.30925,1.316,1.31814,1.31713,1.3184,1.32089,0,0,0,0,0,0,0,0.07371,C,1.293
3671,S5907,L820026616535,11,9,2021-11-09,1.32743,1.32848,1.32527,1.32258,1.32338,1.31753,1.31258,1.31018,1.2896,1.278,1.30469,1.31799,1.31537,1.32216,1.27929,1.27869,1.27477,1.27747,1.28303,1.27531,1.27583,1.26857,1.25466,0,0,0,0,0,0,0,0.07382,C,1.298
3672,S2204,L820026616535,11,9,2021-11-09,1.27607,1.30339,1.31128,1.31383,1.3192,1.32529,1.32838,1.32669,1.33294,1.32689,1.31923,1.31471,1.30103,1.2728,1.25905,1.29107,1.30327,1.31338,1.318,1.32167,1.32606,1.31906,1.3262,0,0,0,0,0,0,0,0.07389,C,1.311
3673,S0202,L820026616535,11,9,2021-11-09,1.24879,1.26756,1.27371,1.2786,1.28471,1.28803,1.28779,1.28454,1.28376,1.31575,1.31035,1.31284,1.30147,1.28483,1.28462,1.30323,1.30829,1.31075,1.31851,1.32116,1.31815,1.32175,1.32277,0,0,0,0,0,0,0,0.07398,C,1.297
3674,S4602,L820026616535,11,9,2021-11-09,1.24614,1.27144,1.27481,1.27514,1.27669,1.27693,1.28128,1.28102,1.28085,1.31317,1.30342,1.30576,1.29431,1.27405,1.27725,1.30036,1.30147,1.30795,1.31259,1.31424,1.3137,1.31494,1.32016,0,0,0,0,0,0,0,0.07402,C,1.292
3675,S4901,L820026616535,11,9,2021-11-09,1.27265,1.26613,1.26692,1.27485,1.2735,1.2697,1.26332,1.26084,1.24842,1.27685,1.2966,1.31103,1.30756,1.31437,1.32258,1.32057,1.31814,1.31803,1.31755,1.31133,1.3079,1.30713,1.28173,0,0,0,0,0,0,0,0.07416,C,1.292
3676,S2608,L820026616535,11,9,2021-11-09,1.28017,1.3024,1.3045,1.31074,1.31306,1.31506,1.31735,1.31623,1.32395,1.31371,1.30464,1.30449,1.29526,1.28029,1.24979,1.26253,1.2688,1.27045,1.26422,1.26549,1.26858,1.2717,1.27537,0,0,0,0,0,0,0,0.07416,C,1.29
3677,S2502,L820026616535,11,9,2021-11-09,1.24415,1.26703,1.27134,1.27188,1.27414,1.27665,1.27597,1.27422,1.27401,1.31388,1.30531,1.30949,1.29917,1.27536,1.27971,1.29693,1.30453,1.30879,1.31487,1.31613,1.31361,1.31539,1.31837,0,0,0,0,0,0,0,0.07422,C,1.291
3678,S3108,L820026616535,11,9,2021-11-09,1.28206,1.3055,1.30938,1.31168,1.31836,1.31897,1.31959,1.31827,1.3245,1.31744,1.30673,1.3094,1.29969,1.28198,1.25003,1.2626,1.26746,1.26189,1.2588,1.2686,1.2735,1.27385,1.27111,0,0,0,0,0,0,0,0.07447,C,1.292
3679,S5608,L820026616535,11,9,2021-11-09,1.28355,1.30161,1.30953,1.31436,1.3197,1.32028,1.31859,1.32123,1.32653,1.31635,1.30726,1.31027,1.29936,1.2873,1.25191,1.26305,1.26275,1.26469,1.26582,1.26423,1.26959,1.27191,1.27258,0,0,0,0,0,0,0,0.07462,C,1.292
3680,S0102,L820026616535,11,9,2021-11-09,1.2538,1.26733,1.27031,1.27313,1.27625,1.28149,1.28508,1.28775,1.28835,1.32208,1.31132,1.31067,1.29554,1.27422,1.26787,1.29289,1.29912,1.30384,1.31278,1.31753,1.31692,1.32142,1.3285,0,0,0,0,0,0,0,0.0747,C,1.294
3681,S3902,L820026616535,11,9,2021-11-09,1.2503,1.26575,1.27353,1.27965,1.28287,1.28391,1.28128,1.28273,1.28448,1.3234,1.31192,1.30981,1.29501,1.27373,1.2727,1.29225,1.29892,1.30393,1.31171,1.31577,1.3176,1.31776,1.32514,0,0,0,0,0,0,0,0.07484,C,1.294
3682,S5808,L820026616535,11,9,2021-11-09,1.28287,1.3014,1.3082,1.31431,1.3174,1.31882,1.31991,1.32155,1.3265,1.3199,1.30965,1.30824,1.29961,1.28281,1.25127,1.2658,1.26778,1.27099,1.26712,1.27406,1.27777,1.2793,1.27862,0,0,0,0,0,0,0,0.07523,C,1.294
3683,S4402,L820026616535,11,9,2021-11-09,1.2462,1.26606,1.26666,1.26789,1.26988,1.27199,1.27186,1.27341,1.27407,1.31387,1.30609,1.30914,1.29912,1.28421,1.27797,1.30031,1.30546,1.31071,1.31683,1.31665,1.31677,1.31685,1.32146,0,0,0,0,0,0,0,0.07526,C,1.291
3684,S2307,L820026616535,11,9,2021-11-09,1.32359,1.31472,1.31525,1.31731,1.32075,1.32061,1.31641,1.31721,1.29651,1.29224,1.30736,1.31278,1.30509,1.31256,1.25899,1.25011,1.24802,1.25377,1.25902,1.26059,1.26521,1.26749,1.25797,0,0,0,0,0,0,0,0.07557,C,1.291
3685,S2908,L820026616535,11,9,2021-11-09,1.28056,1.30096,1.30647,1.30948,1.31379,1.31598,1.31674,1.31612,1.32204,1.3142,1.30532,1.30564,1.29592,1.28178,1.24646,1.26064,1.26281,1.2651,1.26492,1.26811,1.27171,1.26999,1.27246,0,0,0,0,0,0,0,0.07558,C,1.29
3686,S1907,L820026616535,11,9,2021-11-09,1.3223,1.32019,1.31918,1.31717,1.31851,1.30973,1.30565,1.30334,1.28416,1.27753,1.29602,1.30864,1.30858,1.31536,1.2754,1.26791,1.26872,1.26833,1.26977,1.2632,1.26147,1.25921,1.24662,0,0,0,0,0,0,0,0.07568,C,1.291
3687,S1902,L820026616535,11,9,2021-11-09,1.24475,1.26828,1.2716,1.27166,1.27186,1.26835,1.27274,1.27319,1.27384,1.31462,1.30754,1.31156,1.30083,1.2747,1.27122,1.30199,1.30786,1.30985,1.31803,1.31715,1.31651,1.31833,1.32046,0,0,0,0,0,0,0,0.07571,C,1.292
3688,S3102,L820026616535,11,9,2021-11-09,1.25197,1.26414,1.27039,1.27097,1.27629,1.28094,1.28088,1.28072,1.28006,1.32411,1.31207,1.31049,1.29791,1.28046,1.27547,1.29485,1.30165,1.30664,1.31408,1.31694,1.3197,1.32159,1.32836,0,0,0,0,0,0,0,0.07639,C,1.294
3689,S4208,L820026616535,11,9,2021-11-09,1.28273,1.30196,1.30579,1.31246,1.31937,1.32131,1.32455,1.32578,1.33061,1.32301,1.30903,1.30825,1.29494,1.285,1.25399,1.25939,1.25676,1.26166,1.25964,1.26658,1.27557,1.27674,1.28111,0,0,0,0,0,0,0,0.07662,C,1.293
3690,S1208,L820026616535,11,9,2021-11-09,1.28065,1.30463,1.30949,1.31033,1.31661,1.31666,1.31629,1.32061,1.32008,1.31442,1.30542,1.30842,1.29784,1.28335,1.24357,1.25883,1.26372,1.26325,1.25908,1.26275,1.26882,1.26833,1.27202,0,0,0,0,0,0,0,0.07704,C,1.29
3691,S4907,L820026616535,11,9,2021-11-09,1.32366,1.31879,1.32051,1.3233,1.32522,1.32005,1.31631,1.31626,1.29077,1.293,1.3045,1.31355,1.3056,1.31493,1.2605,1.24794,1.25227,1.25948,1.26223,1.26619,1.25958,1.25586,1.24935,0,0,0,0,0,0,0,0.07728,C,1.291
3692,S5402,L820026616535,11,9,2021-11-09,1.24315,1.26239,1.26532,1.26748,1.27323,1.27904,1.2767,1.27627,1.28101,1.31612,1.30599,1.30651,1.29635,1.27373,1.2763,1.29957,1.30238,1.30845,1.3118,1.3167,1.314,1.31534,1.32069,0,0,0,0,0,0,0,0.07754,C,1.291
3693,S2108,L820026616535,11,9,2021-11-09,1.27559,1.2995,1.30561,1.31138,1.31661,1.31852,1.3183,1.319,1.32519,1.31873,1.3075,1.30863,1.29701,1.28145,1.24737,1.25799,1.26422,1.26732,1.26457,1.27046,1.27597,1.27964,1.28224,0,0,0,0,0,0,0,0.07782,C,1.292
3694,S3908,L820026616535,11,9,2021-11-09,1.27744,1.2978,1.30496,1.31132,1.31809,1.32198,1.32402,1.3257,1.32949,1.32564,1.31143,1.30894,1.29433,1.27679,1.25149,1.2617,1.2669,1.26626,1.26663,1.2705,1.27768,1.27878,1.28686,0,0,0,0,0,0,0,0.078,C,1.294
3695,S0108,L820026616535,11,9,2021-11-09,1.27035,1.29764,1.3043,1.3095,1.31905,1.32309,1.3217,1.32489,1.33057,1.32068,1.31028,1.30789,1.29353,1.27183,1.25257,1.2683,1.26671,1.26927,1.26906,1.277,1.27633,1.27342,1.2784,0,0,0,0,0,0,0,0.078,C,1.293
3696,S4608,L820026616535,11,9,2021-11-09,1.27894,1.29708,1.30276,1.30918,1.31691,1.32111,1.32436,1.32648,1.33214,1.32416,1.31242,1.30858,1.29332,1.28268,1.25412,1.26455,1.27132,1.26963,1.2678,1.27281,1.27506,1.27493,1.28053,0,0,0,0,0,0,0,0.07802,C,1.294
3697,S5008,L820026616535,11,9,2021-11-09,1.27886,1.30488,1.30741,1.31308,1.31898,1.32015,1.32002,1.31925,1.32276,1.31415,1.30646,1.31109,1.29953,1.28339,1.24466,1.25922,1.25905,1.26049,1.25671,1.26148,1.27062,1.27052,1.27178,0,0,0,0,0,0,0,0.0781,C,1.29
3698,S2102,L820026616535,11,9,2021-11-09,1.25228,1.26149,1.26951,1.27506,1.27534,1.27876,1.27981,1.28202,1.28445,1.32661,1.31306,1.31223,1.29634,1.27982,1.27488,1.29331,1.29948,1.30474,1.31359,1.31821,1.31864,1.31981,1.33047,0,0,0,0,0,0,0,0.07819,C,1.294
3699,S5708,L820026616535,11,9,2021-11-09,1.27856,1.29703,1.30474,1.30599,1.31404,1.31559,1.31887,1.31871,1.32247,1.31581,1.30749,1.30355,1.29389,1.27527,1.24429,1.26331,1.26559,1.26204,1.26013,1.26791,1.27673,1.27607,1.2726,0,0,0,0,0,0,0,0.07818,C,1.29
3700,S5908,L820026616535,11,9,2021-11-09,1.28155,1.30422,1.31166,1.314,1.32062,1.32308,1.32234,1.3241,1.32923,1.32163,1.3122,1.31469,1.30211,1.28287,1.25103,1.26602,1.26481,1.26903,1.26801,1.27407,1.27752,1.2805,1.28355,0,0,0,0,0,0,0,0.0782,C,1.296
3701,S5902,L820026616535,11,9,2021-11-09,1.24734,1.26585,1.27223,1.27993,1.28089,1.28153,1.28239,1.28209,1.28546,1.32056,1.31,1.31386,1.3014,1.27902,1.27666,1.29605,1.30728,1.3116,1.31823,1.3192,1.31802,1.32091,1.32566,0,0,0,0,0,0,0,0.07832,C,1.295
3702,S4708,L820026616535,11,9,2021-11-09,1.2818,1.29715,1.30903,1.31439,1.31922,1.32534,1.32478,1.32485,1.33236,1.31774,1.31086,1.30977,1.29658,1.2828,1.25369,1.26425,1.26705,1.2706,1.27213,1.27439,1.27664,1.27382,1.27939,0,0,0,0,0,0,0,0.07867,C,1.295
3703,S4408,L820026616535,11,9,2021-11-09,1.27877,1.29587,1.3077,1.31251,1.32111,1.32253,1.32314,1.32397,1.33094,1.32325,1.31289,1.30988,1.29488,1.27927,1.25177,1.26809,1.26695,1.26701,1.27007,1.2716,1.27809,1.2777,1.28292,0,0,0,0,0,0,0,0.07917,C,1.294
3704,S3308,L820026616535,11,9,2021-11-09,1.28295,1.29916,1.31,1.31561,1.32168,1.3244,1.32155,1.32194,1.32828,1.31763,1.31133,1.30993,1.29899,1.28385,1.24898,1.25767,1.25864,1.26184,1.26611,1.26976,1.27029,1.2671,1.27576,0,0,0,0,0,0,0,0.0793,C,1.292
3705,S0308,L820026616535,11,9,2021-11-09,1.28704,1.30109,1.30842,1.31519,1.32227,1.32747,1.32799,1.32807,1.33582,1.32946,1.31611,1.3152,1.29869,1.28564,1.25642,1.26133,1.26408,1.26517,1.26879,1.27613,1.28145,1.28333,1.28515,0,0,0,0,0,0,0,0.0794,C,1.297
3706,S4902,L820026616535,11,9,2021-11-09,1.24258,1.26693,1.26758,1.27693,1.27864,1.27853,1.27687,1.27196,1.2746,1.31614,1.30779,1.3071,1.30232,1.27654,1.27464,1.30414,1.30883,1.31248,1.31453,1.31707,1.31805,1.31795,1.32201,0,0,0,0,0,0,0,0.07943,C,1.293
3707,S5108,L820026616535,11,9,2021-11-09,1.27931,1.29929,1.3043,1.31252,1.31901,1.3239,1.32562,1.32535,1.33061,1.32566,1.31044,1.30945,1.29352,1.27672,1.25107,1.25585,1.25842,1.25726,1.25519,1.25853,1.26574,1.26612,1.27655,0,0,0,0,0,0,0,0.07954,C,1.29
3708,S4008,L820026616535,11,9,2021-11-09,1.28076,1.30042,1.30922,1.31239,1.3178,1.31988,1.32,1.3199,1.32586,1.31764,1.30799,1.30982,1.29833,1.28259,1.24605,1.25974,1.26563,1.26803,1.26571,1.26938,1.27048,1.2729,1.27393,0,0,0,0,0,0,0,0.07981,C,1.292
3709,S2508,L820026616535,11,9,2021-11-09,1.27574,1.30459,1.30897,1.31199,1.31877,1.31791,1.3172,1.31791,1.32171,1.31485,1.30557,1.30896,1.29739,1.27812,1.24188,1.26265,1.2613,1.26265,1.26318,1.26855,1.27116,1.27016,1.26791,0,0,0,0,0,0,0,0.07983,C,1.29
3710,S5002,L820026616535,11,9,2021-11-09,1.25202,1.26413,1.27108,1.27516,1.27882,1.28192,1.28179,1.27892,1.28011,1.32443,1.31593,1.31611,1.29977,1.27745,1.27306,1.29843,1.3027,1.30857,1.32005,1.32095,1.32354,1.32312,1.33186,0,0,0,0,0,0,0,0.07984,C,1.296
3711,S4002,L820026616535,11,9,2021-11-09,1.23835,1.26118,1.2705,1.27323,1.27079,1.27408,1.27342,1.27185,1.27195,1.31373,1.30474,1.30754,1.29823,1.27436,1.27532,1.29782,1.30626,1.3086,1.31421,1.3164,1.3154,1.31654,1.31819,0,0,0,0,0,0,0,0.07984,C,1.29
3712,S3002,L820026616535,11,9,2021-11-09,1.23804,1.26756,1.26962,1.27174,1.27295,1.27836,1.27543,1.27159,1.27293,1.31328,1.3044,1.30658,1.29567,1.27378,1.27023,1.29884,1.306,1.31114,1.31248,1.31295,1.3127,1.31368,1.31863,0,0,0,0,0,0,0,0.08059,NG,1.29
3713,S3008,L820026616535,11,9,2021-11-09,1.27072,1.30568,1.30769,1.31186,1.31625,1.31689,1.31673,1.31884,1.32125,1.31457,1.30546,1.30957,1.29666,1.2743,1.23943,1.26287,1.26391,1.26559,1.2629,1.26557,1.27168,1.27403,1.27419,0,0,0,0,0,0,0,0.08182,NG,1.29
3714,S1302,L820026616535,11,9,2021-11-09,1.24696,1.26591,1.27104,1.26946,1.27184,1.28314,1.27994,1.27695,1.28051,1.32084,1.31165,1.31002,1.29623,1.27698,1.26948,1.29376,1.30114,1.30612,1.31342,1.31735,1.32028,1.31989,1.32892,0,0,0,0,0,0,0,0.08196,NG,1.293
3715,S1908,L820026616535,11,9,2021-11-09,1.27742,1.30376,1.30973,1.31044,1.31797,1.319,1.31865,1.32064,1.32308,1.3158,1.30663,1.30898,1.3001,1.27903,1.24029,1.25825,1.25959,1.26068,1.2565,1.26569,1.27054,1.27385,1.27431,0,0,0,0,0,0,0,0.08279,NG,1.29
3716,S1308,L820026616535,11,9,2021-11-09,1.27851,1.2963,1.30373,1.31004,1.31921,1.32183,1.32315,1.3268,1.33019,1.32291,1.31017,1.30772,1.29383,1.278,1.24701,1.25979,1.25792,1.25719,1.26131,1.26783,1.27171,1.26953,1.27781,0,0,0,0,0,0,0,0.08318,NG,1.291
3717,S2708,L820026616535,11,9,2021-11-09,1.2793,1.29704,1.30386,1.31075,1.31827,1.32347,1.32475,1.32865,1.33198,1.32391,1.31013,1.30796,1.29256,1.28157,1.24813,1.25582,1.26052,1.26833,1.26313,1.26975,1.27517,1.27442,1.28207,0,0,0,0,0,0,0,0.08385,NG,1.293
3718,S5408,L820026616535,11,9,2021-11-09,1.27665,1.30395,1.30601,1.30876,1.31267,1.31689,1.31762,1.31808,1.32399,1.31622,1.3077,1.30433,1.29522,1.27585,1.2395,1.2584,1.25404,1.25567,1.25305,1.25889,1.26109,1.25921,1.26409,0,0,0,0,0,0,0,0.08449,NG,1.286
3719,S1708,L820026616535,11,9,2021-11-09,1.27542,1.29681,1.30504,1.31381,1.32181,1.32255,1.32311,1.32649,1.33042,1.32358,1.31356,1.31071,1.29334,1.27761,1.24352,1.25422,1.25366,1.25351,1.25825,1.25752,1.26457,1.26718,1.27278,0,0,0,0,0,0,0,0.0869,NG,1.29
3720,S5702,L820026616535,11,9,2021-11-09,1.23745,1.25254,1.26024,1.26654,1.27064,1.27395,1.27677,1.27613,1.28078,1.32171,1.30834,1.30666,1.29126,1.27086,1.26362,1.28638,1.2948,1.3009,1.30814,1.31426,1.31723,1.32016,1.32766,0,0,0,0,0,0,0,0.09021,NG,1.288
3721,S4908,L820026616535,11,9,2021-11-09,1.28025,1.30401,1.31161,1.31488,1.32168,1.32402,1.32558,1.32424,1.33144,1.32075,1.30804,1.30448,1.29614,1.28228,1.24524,1.255,1.25033,1.24525,1.23942,1.24234,1.25038,1.25094,1.26045,0,0,0,0,0,0,0,0.09202,NG,1.286
3722,S2302,L820026616535,11,9,2021-11-09,1.23582,1.26102,1.27055,1.27542,1.27874,1.28345,1.28383,1.2826,1.28082,1.32354,1.31298,1.31324,1.2968,1.26763,1.26237,1.29453,1.30249,1.30774,1.31696,1.31931,1.32036,1.3207,1.3285,0,0,0,0,0,0,0,0.09268,NG,1.293
3723,S2308,L820026616535,11,9,2021-11-09,1.2658,1.29947,1.30502,1.3133,1.32089,1.32424,1.32426,1.32726,1.33126,1.32441,1.31222,1.30989,1.29586,1.26791,1.22972,1.2454,1.24474,1.24809,1.25157,1.25512,1.26183,1.26594,1.27051,0,0,0,0,0,0,0,0.10154,NG,1.287
3724,S0405,L920119147103,11,9,2021-11-09,1.12754,1.12568,1.12624,1.12767,1.12897,1.13009,1.13075,1.12676,1.13232,1.13418,1.13271,1.13085,1.12433,1.12806,1.13759,1.13522,1.12493,1.13665,1.1307,1.12922,1.12404,1.12393,1.1268,1.12598,1.12732,1.12766,1.13089,0,0,0,0.01332,A,1.13
